vehicle_id,p_start,p_temp,p_end,pre_routes,pre_regions,freq,label
73,"(116.37795, 39.8558)","(116.45678999999998, 39.87492)","(116.46347, 39.96211)","('s._3rd_ring', '松榆北路', 'xiaoyun')","('xiluoyuan_fengtai', 'nanmofang_chaoyang', 'niuwangmiao_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.45678999999998, 39.87492)","(116.46776, 39.94468)","('s._3rd_ring', '松榆北路', 'chaoyang_park')","('xiluoyuan_fengtai', 'nanmofang_chaoyang', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.45575, 39.91132)","(116.44732, 39.95075)","('s._3rd_ring', 'e_3rd_ring', 'empty')","('xiluoyuan_fengtai', 'none_chaoyang', 'taiyanggong_chaoyang')",80,False
73,"(116.37795, 39.8558)","(116.45575, 39.91132)","(116.46347, 39.96211)","('s._3rd_ring', 'e_3rd_ring', 'xiaoyun')","('xiluoyuan_fengtai', 'none_chaoyang', 'niuwangmiao_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.45575, 39.91132)","(116.46776, 39.94468)","('s._3rd_ring', 'e_3rd_ring', 'chaoyang_park')","('xiluoyuan_fengtai', 'none_chaoyang', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.45546000000002, 39.91795)","(116.44732, 39.95075)","('s._3rd_ring', 'g102', 'empty')","('xiluoyuan_fengtai', 'none_chaoyang', 'taiyanggong_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.45546000000002, 39.91795)","(116.46347, 39.96211)","('s._3rd_ring', 'g102', 'xiaoyun')","('xiluoyuan_fengtai', 'none_chaoyang', 'niuwangmiao_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.45546000000002, 39.91795)","(116.46776, 39.94468)","('s._3rd_ring', 'g102', 'chaoyang_park')","('xiluoyuan_fengtai', 'none_chaoyang', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.45731, 39.94426)","(116.44732, 39.95075)","('s._3rd_ring', 'north_nongzhanguan', 'empty')","('xiluoyuan_fengtai', 'dongfeng_chaoyang', 'taiyanggong_chaoyang')",66,False
73,"(116.37795, 39.8558)","(116.45731, 39.94426)","(116.46347, 39.96211)","('s._3rd_ring', 'north_nongzhanguan', 'xiaoyun')","('xiluoyuan_fengtai', 'dongfeng_chaoyang', 'niuwangmiao_chaoyang')",114,False
73,"(116.37795, 39.8558)","(116.45731, 39.94426)","(116.46776, 39.94468)","('s._3rd_ring', 'north_nongzhanguan', 'chaoyang_park')","('xiluoyuan_fengtai', 'dongfeng_chaoyang', 'jiangtai_chaoyang')",48,False
73,"(116.37795, 39.8558)","(116.45731, 39.94426)","(116.45539, 39.93602)","('s._3rd_ring', 'north_nongzhanguan', '东三环北路')","('xiluoyuan_fengtai', 'dongfeng_chaoyang', 'none_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.45731, 39.94426)","(116.43799, 39.93239000000001)","('s._3rd_ring', 'north_nongzhanguan', 'gongrentiyuchang_north')","('xiluoyuan_fengtai', 'dongfeng_chaoyang', 'none_chaoyang')",48,False
73,"(116.37795, 39.8558)","(116.43977, 39.94919)","(116.42866, 39.95326)","('s._3rd_ring', '新东路', 'empty')","('xiluoyuan_fengtai', 'taiyanggong_chaoyang', 'taiyanggong_chaoyang')",48,False
73,"(116.37795, 39.8558)","(116.43977, 39.94919)","(116.46347, 39.96211)","('s._3rd_ring', '新东路', 'xiaoyun')","('xiluoyuan_fengtai', 'taiyanggong_chaoyang', 'niuwangmiao_chaoyang')",96,False
73,"(116.37795, 39.8558)","(116.43977, 39.94919)","(116.46776, 39.94468)","('s._3rd_ring', '新东路', 'chaoyang_park')","('xiluoyuan_fengtai', 'taiyanggong_chaoyang', 'jiangtai_chaoyang')",48,False
73,"(116.37795, 39.8558)","(116.43977, 39.94919)","(116.45539, 39.93602)","('s._3rd_ring', '新东路', '东三环北路')","('xiluoyuan_fengtai', 'taiyanggong_chaoyang', 'none_chaoyang')",30,False
73,"(116.37795, 39.8558)","(116.43977, 39.94919)","(116.43799, 39.93239000000001)","('s._3rd_ring', '新东路', 'gongrentiyuchang_north')","('xiluoyuan_fengtai', 'taiyanggong_chaoyang', 'none_chaoyang')",42,False
73,"(116.37795, 39.8558)","(116.41834, 39.95804)","(116.41519, 39.96696)","('s._3rd_ring', '和平里北街', 'empty')","('xiluoyuan_fengtai', 'none_dongcheng', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.41834, 39.95804)","(116.46347, 39.96211)","('s._3rd_ring', '和平里北街', 'xiaoyun')","('xiluoyuan_fengtai', 'none_dongcheng', 'niuwangmiao_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.41834, 39.95804)","(116.46776, 39.94468)","('s._3rd_ring', '和平里北街', 'chaoyang_park')","('xiluoyuan_fengtai', 'none_dongcheng', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.47468, 39.98018)","(116.46347, 39.96211)","('s._3rd_ring', '首都机场高速公路', 'xiaoyun')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'niuwangmiao_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.47468, 39.98018)","(116.46776, 39.94468)","('s._3rd_ring', '首都机场高速公路', 'chaoyang_park')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.54427, 40.02606)","(116.46347, 39.96211)","('s._3rd_ring', '首都机场高速公路_airport_expressway', 'xiaoyun')","('xiluoyuan_fengtai', 'qianweigou_chaoyang', 'niuwangmiao_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.54427, 40.02606)","(116.46776, 39.94468)","('s._3rd_ring', '首都机场高速公路_airport_expressway', 'chaoyang_park')","('xiluoyuan_fengtai', 'qianweigou_chaoyang', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.5961, 40.11675)","(116.57203, 40.11666)","('s._3rd_ring', '顺平路', 'empty')","('xiluoyuan_fengtai', '望泉寺村_shunyi', '铁匠营村_shunyi')",72,False
73,"(116.37795, 39.8558)","(116.5961, 40.11675)","(116.54005, 40.05656)","('s._3rd_ring', '顺平路', '京密路')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'tianzhu_shunyi')",54,False
73,"(116.37795, 39.8558)","(116.5961, 40.11675)","(116.46347, 39.96211)","('s._3rd_ring', '顺平路', 'xiaoyun')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'niuwangmiao_chaoyang')",180,False
73,"(116.37795, 39.8558)","(116.5961, 40.11675)","(116.46776, 39.94468)","('s._3rd_ring', '顺平路', 'chaoyang_park')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'jiangtai_chaoyang')",108,False
73,"(116.37795, 39.8558)","(116.5961, 40.11675)","(116.45539, 39.93602)","('s._3rd_ring', '顺平路', '东三环北路')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'none_chaoyang')",54,False
73,"(116.37795, 39.8558)","(116.5961, 40.11675)","(116.43799, 39.93239000000001)","('s._3rd_ring', '顺平路', 'gongrentiyuchang_north')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'none_chaoyang')",72,False
73,"(116.37795, 39.8558)","(116.5961, 40.11675)","(116.43506, 39.92727)","('s._3rd_ring', '顺平路', '东营房胡同')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.5961, 40.11675)","(116.42278, 39.93236)","('s._3rd_ring', '顺平路', 'dongsishitiao')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.5961, 40.11675)","(116.43044, 39.9349)","('s._3rd_ring', '顺平路', 'dongzhong_jie')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.5961, 40.11675)","(116.40254, 39.93026)","('s._3rd_ring', '顺平路', 'meishouguan_back_street')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.5961, 40.11675)","(116.42051, 39.90504)","('s._3rd_ring', '顺平路', '北京站街')","('xiluoyuan_fengtai', '望泉寺村_shunyi', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.65932, 40.10845)","(116.46347, 39.96211)","('s._3rd_ring', '集汇大街', 'xiaoyun')","('xiluoyuan_fengtai', '平各庄村_shunyi', 'niuwangmiao_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.65932, 40.10845)","(116.46776, 39.94468)","('s._3rd_ring', '集汇大街', 'chaoyang_park')","('xiluoyuan_fengtai', '平各庄村_shunyi', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.62356, 40.11643)","(116.46347, 39.96211)","('s._3rd_ring', '西环路', 'xiaoyun')","('xiluoyuan_fengtai', '石门村_shunyi', 'niuwangmiao_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.62356, 40.11643)","(116.46776, 39.94468)","('s._3rd_ring', '西环路', 'chaoyang_park')","('xiluoyuan_fengtai', '石门村_shunyi', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.55346000000002, 40.09052)","(116.46347, 39.96211)","('s._3rd_ring', 'jingshen_highway', 'xiaoyun')","('xiluoyuan_fengtai', '龙山村_shunyi', 'niuwangmiao_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.55346000000002, 40.09052)","(116.46776, 39.94468)","('s._3rd_ring', 'jingshen_highway', 'chaoyang_park')","('xiluoyuan_fengtai', '龙山村_shunyi', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.54005, 40.05656)","(116.46347, 39.96211)","('s._3rd_ring', '京密路', 'xiaoyun')","('xiluoyuan_fengtai', 'tianzhu_shunyi', 'niuwangmiao_chaoyang')",180,False
73,"(116.37795, 39.8558)","(116.54005, 40.05656)","(116.46776, 39.94468)","('s._3rd_ring', '京密路', 'chaoyang_park')","('xiluoyuan_fengtai', 'tianzhu_shunyi', 'jiangtai_chaoyang')",108,False
73,"(116.37795, 39.8558)","(116.54005, 40.05656)","(116.45539, 39.93602)","('s._3rd_ring', '京密路', '东三环北路')","('xiluoyuan_fengtai', 'tianzhu_shunyi', 'none_chaoyang')",54,False
73,"(116.37795, 39.8558)","(116.54005, 40.05656)","(116.43799, 39.93239000000001)","('s._3rd_ring', '京密路', 'gongrentiyuchang_north')","('xiluoyuan_fengtai', 'tianzhu_shunyi', 'none_chaoyang')",72,False
73,"(116.37795, 39.8558)","(116.54005, 40.05656)","(116.43506, 39.92727)","('s._3rd_ring', '京密路', '东营房胡同')","('xiluoyuan_fengtai', 'tianzhu_shunyi', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.54005, 40.05656)","(116.42278, 39.93236)","('s._3rd_ring', '京密路', 'dongsishitiao')","('xiluoyuan_fengtai', 'tianzhu_shunyi', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.54005, 40.05656)","(116.43044, 39.9349)","('s._3rd_ring', '京密路', 'dongzhong_jie')","('xiluoyuan_fengtai', 'tianzhu_shunyi', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.54005, 40.05656)","(116.40254, 39.93026)","('s._3rd_ring', '京密路', 'meishouguan_back_street')","('xiluoyuan_fengtai', 'tianzhu_shunyi', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.54005, 40.05656)","(116.42051, 39.90504)","('s._3rd_ring', '京密路', '北京站街')","('xiluoyuan_fengtai', 'tianzhu_shunyi', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.5023, 40.00436)","(116.46347, 39.96211)","('s._3rd_ring', 'capital_airport_side', 'xiaoyun')","('xiluoyuan_fengtai', 'beigao_chaoyang', 'niuwangmiao_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.5023, 40.00436)","(116.46776, 39.94468)","('s._3rd_ring', 'capital_airport_side', 'chaoyang_park')","('xiluoyuan_fengtai', 'beigao_chaoyang', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.46903, 39.96702)","(116.46347, 39.96211)","('s._3rd_ring', 'fangyuan_west', 'xiaoyun')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'niuwangmiao_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.46903, 39.96702)","(116.46776, 39.94468)","('s._3rd_ring', 'fangyuan_west', 'chaoyang_park')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.46776, 39.94468)","('s._3rd_ring', 'xiaoyun', 'chaoyang_park')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'jiangtai_chaoyang')",144,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.45483, 39.95412)","('s._3rd_ring', 'xiaoyun', 'xiaoyun')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'niuwangmiao_chaoyang')",270,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.45539, 39.93602)","('s._3rd_ring', 'xiaoyun', '东三环北路')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",108,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.43799, 39.93239000000001)","('s._3rd_ring', 'xiaoyun', 'gongrentiyuchang_north')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",204,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.43506, 39.92727)","('s._3rd_ring', 'xiaoyun', '东营房胡同')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",48,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.42278, 39.93236)","('s._3rd_ring', 'xiaoyun', 'dongsishitiao')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",120,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.43044, 39.9349)","('s._3rd_ring', 'xiaoyun', 'dongzhong_jie')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",120,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.45101, 39.93987)","('s._3rd_ring', 'xiaoyun', 'dongzhimen_outer_street')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.44939, 39.92212)","('s._3rd_ring', 'xiaoyun', '朝阳北路')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.44451, 39.92162)","('s._3rd_ring', 'xiaoyun', '朝阳门外大街')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.44154, 39.92085)","('s._3rd_ring', 'xiaoyun', '朝外南街')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.44005, 39.92152)","('s._3rd_ring', 'xiaoyun', 'empty')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.43487, 39.92291)","('s._3rd_ring', 'xiaoyun', 'outer_chaoyangmen_str')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.4309, 39.92809000000001)","('s._3rd_ring', 'xiaoyun', 'dongzhong_str')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",60,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.43837, 39.93503)","('s._3rd_ring', 'xiaoyun', 'xingfucun_middle')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.43717, 39.93509)","('s._3rd_ring', 'xiaoyun', 'shizipo_street')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",60,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.40254, 39.93026)","('s._3rd_ring', 'xiaoyun', 'meishouguan_back_street')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",120,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.41966, 39.92288)","('s._3rd_ring', 'xiaoyun', 'inner_chaoyangmen_str')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",60,False
73,"(116.37795, 39.8558)","(116.46347, 39.96211)","(116.42051, 39.90504)","('s._3rd_ring', 'xiaoyun', '北京站街')","('xiluoyuan_fengtai', 'niuwangmiao_chaoyang', 'none_dongcheng')",120,False
73,"(116.37795, 39.8558)","(116.46272, 39.95019)","(116.46776, 39.94468)","('s._3rd_ring', 'liangmaqiao', 'chaoyang_park')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.46272, 39.95019)","(116.45483, 39.95412)","('s._3rd_ring', 'liangmaqiao', 'xiaoyun')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'niuwangmiao_chaoyang')",54,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.46776, 39.94468)","('s._3rd_ring', 'chaoyang_park', 'chaoyang_park')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'jiangtai_chaoyang')",90,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.45483, 39.95412)","('s._3rd_ring', 'chaoyang_park', 'xiaoyun')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'niuwangmiao_chaoyang')",216,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.45539, 39.93602)","('s._3rd_ring', 'chaoyang_park', '东三环北路')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_chaoyang')",72,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.43799, 39.93239000000001)","('s._3rd_ring', 'chaoyang_park', 'gongrentiyuchang_north')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_chaoyang')",108,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.43506, 39.92727)","('s._3rd_ring', 'chaoyang_park', '东营房胡同')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_dongcheng')",48,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.42278, 39.93236)","('s._3rd_ring', 'chaoyang_park', 'dongsishitiao')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_dongcheng')",60,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.43044, 39.9349)","('s._3rd_ring', 'chaoyang_park', 'dongzhong_jie')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_dongcheng')",48,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.44939, 39.92212)","('s._3rd_ring', 'chaoyang_park', '朝阳北路')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.44451, 39.92162)","('s._3rd_ring', 'chaoyang_park', '朝阳门外大街')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.44154, 39.92085)","('s._3rd_ring', 'chaoyang_park', '朝外南街')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.44005, 39.92152)","('s._3rd_ring', 'chaoyang_park', 'empty')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.43487, 39.92291)","('s._3rd_ring', 'chaoyang_park', 'outer_chaoyangmen_str')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.4309, 39.92809000000001)","('s._3rd_ring', 'chaoyang_park', 'dongzhong_str')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.43837, 39.93503)","('s._3rd_ring', 'chaoyang_park', 'xingfucun_middle')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.43717, 39.93509)","('s._3rd_ring', 'chaoyang_park', 'shizipo_street')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.40254, 39.93026)","('s._3rd_ring', 'chaoyang_park', 'meishouguan_back_street')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_dongcheng')",72,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.41966, 39.92288)","('s._3rd_ring', 'chaoyang_park', 'inner_chaoyangmen_str')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.46776, 39.94468)","(116.42051, 39.90504)","('s._3rd_ring', 'chaoyang_park', '北京站街')","('xiluoyuan_fengtai', 'jiangtai_chaoyang', 'none_dongcheng')",72,False
73,"(116.37795, 39.8558)","(116.45539, 39.93602)","(116.43799, 39.93239000000001)","('s._3rd_ring', '东三环北路', 'gongrentiyuchang_north')","('xiluoyuan_fengtai', 'none_chaoyang', 'none_chaoyang')",60,False
73,"(116.37795, 39.8558)","(116.45539, 39.93602)","(116.45467, 39.95391)","('s._3rd_ring', '东三环北路', 'xiaoyun')","('xiluoyuan_fengtai', 'none_chaoyang', 'niuwangmiao_chaoyang')",72,False
73,"(116.37795, 39.8558)","(116.45539, 39.93602)","(116.42278, 39.93236)","('s._3rd_ring', '东三环北路', 'dongsishitiao')","('xiluoyuan_fengtai', 'none_chaoyang', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.45539, 39.93602)","(116.43044, 39.9349)","('s._3rd_ring', '东三环北路', 'dongzhong_jie')","('xiluoyuan_fengtai', 'none_chaoyang', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.45539, 39.93602)","(116.46553, 39.94967000000001)","('s._3rd_ring', '东三环北路', 'chaoyang_park')","('xiluoyuan_fengtai', 'none_chaoyang', 'jiangtai_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.45539, 39.93602)","(116.40254, 39.93026)","('s._3rd_ring', '东三环北路', 'meishouguan_back_street')","('xiluoyuan_fengtai', 'none_chaoyang', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.45539, 39.93602)","(116.42051, 39.90504)","('s._3rd_ring', '东三环北路', '北京站街')","('xiluoyuan_fengtai', 'none_chaoyang', 'none_dongcheng')",36,False
73,"(116.37795, 39.8558)","(116.43799, 39.93239000000001)","(116.45467, 39.95391)","('s._3rd_ring', 'gongrentiyuchang_north', 'xiaoyun')","('xiluoyuan_fengtai', 'none_chaoyang', 'niuwangmiao_chaoyang')",36,False
73,"(116.37795, 39.8558)","(116.43799, 39.93239000000001)","(116.43849, 39.93242)","('s._3rd_ring', 'gongrentiyuchang_north', 'gongrentiyuchang_north')","('xiluoyuan_fengtai', 'none_chaoyang', 'none_chaoyang')",36,False
